*,8
.trash,10
.life,3
e,9.5297029703
a,9.45177851118
s,8.48459845985
o,7.76494316098
i,5.79849651632
r,5.41345801247
l,5.12926292629
t,5.12467913458
n,4.41419141914
u,4.23083975064
d,3.79537953795
p,3.45617895123
m,3.29574624129
k,3.0069673634
h,2.85570223689
y,2.79611294463
g,2.77777777778
c,2.7136046938
b,2.6769343601
f,2.20938760543
w,2.16813348001
v,1.02218555189
z,0.737990465713
j,0.660066006601
x,0.38503850385
q,0.100843417675
es,0.251542715179
er,0.223593524603
ar,0.191136400064
re,0.189333226479
ed,0.186928995031
ra,0.163788267351
in,0.162285622696
an,0.156876101939
al,0.155373457285
le,0.152067639045
as,0.151466581183
la,0.131331142811
te,0.125320564193
ro,0.123517390607
se,0.122615803815
st,0.122014745953
on,0.119911043436
ts,0.119610514506
or,0.119009456644
en,0.113900464818
ri,0.113599935887
ne,0.106687770476
lo,0.102780894374
el,0.102179836512
ma,0.101879307581
ch,0.10157877865
ta,0.10127824972
de,0.100677191858
is,0.0970708446866
ea,0.0955682000321
me,0.0949671421702
os,0.0946666132393
ur,0.0946666132393
oo,0.0943660843084
at,0.0931639685847
li,0.0916613239301
il,0.0913607949992
pe,0.0907597371374
ha,0.0904592082064
ee,0.0886560346209
ve,0.08835550569
co,0.0877544478282
us,0.0865523321045
ke,0.0844486295881
ol,0.0838475717262
am,0.0838475717262
un,0.0829459849335
to,0.0820443981407
pa,0.0817438692098
ho,0.0817438692098
ks,0.081142811348
it,0.0790391088315
ca,0.0781375220388
ls,0.0766348773842
na,0.0757332905914
bo,0.0748317037987
he,0.0745311748678
sh,0.0742306459368
ou,0.0742306459368
ns,0.0739301170059
ai,0.0724274723513
be,0.0721269434204
ba,0.0718264144895
ic,0.0715258855586
et,0.070023240904
ir,0.070023240904
ng,0.0688211251803
rs,0.0685205962494
mo,0.0679195383876
ge,0.0670179515948
ot,0.0670179515948
ow,0.0667174226639
ga,0.0661163648021
ad,0.0661163648021
ds,0.0658158358711
th,0.0652147780093
sa,0.0649142490784
do,0.0640126622856
ie,0.0640126622856
po,0.0634116044238
id,0.0634116044238
nt,0.0634116044238
ul,0.0628105465619
ps,0.062510017631
ll,0.0622094887001
wa,0.0613079019074
mi,0.0610073729764
ac,0.0586031415291
ap,0.0580020836673
pi,0.0577015547363
um,0.0571004968745
ti,0.0561989100817
hi,0.055297323289
ru,0.0549967943581
so,0.0546962654272
go,0.0531936207726
ck,0.0528930918416
lu,0.0522920339798
we,0.0522920339798
ty,0.0519915050489
ly,0.0519915050489
au,0.0519915050489
ce,0.051390447187
no,0.0510899182561
sp,0.0507893893252
im,0.0504888603943
di,0.0501883314634
ut,0.0495872736015
om,0.0489862157397
ag,0.0489862157397
nd,0.0486856868088
tr,0.0468825132233
ni,0.0468825132233
op,0.0462814553614
ab,0.0459809264305
bu,0.0450793396378
em,0.0444782817759
bi,0.0444782817759
aw,0.0444782817759
ka,0.0438772239141
si,0.0435766949832
da,0.0432761660523
ak,0.0423745792595
nk,0.0423745792595
cr,0.0411724635358
ms,0.040571405674
wi,0.0402708767431
br,0.0402708767431
od,0.0402708767431
ay,0.0402708767431
gs,0.0393692899503
ze,0.0393692899503
ky,0.0393692899503
rt,0.0384677031576
ia,0.0384677031576
sk,0.0375661163648
ry,0.0372655874339
pr,0.0372655874339
av,0.0372655874339
mp,0.036965058503
ey,0.0363640006411
pu,0.0363640006411
gr,0.0360634717102
fe,0.0360634717102
vi,0.0357629427793
mu,0.0354624138484
fa,0.0354624138484
sc,0.0354624138484
cu,0.0354624138484
oa,0.0354624138484
dy,0.0348613559865
ye,0.0345608270556
bl,0.0345608270556
tu,0.0342602981247
gi,0.0339597691938
ki,0.0339597691938
ok,0.0339597691938
oi,0.0339597691938
ei,0.0336592402629
tt,0.0333587113319
ig,0.0327576534701
fi,0.0324571245392
du,0.0324571245392
og,0.0324571245392
ff,0.0318560666774
cl,0.0318560666774
fs,0.0315555377464
hu,0.0315555377464
up,0.0306539509537
ss,0.0303534220228
rr,0.0303534220228
va,0.0303534220228
gu,0.0300528930918
mb,0.0300528930918
fl,0.0300528930918
ep,0.0300528930918
rd,0.0300528930918
gl,0.02945183523
sy,0.02945183523
ec,0.02945183523
py,0.02945183523
oc,0.02945183523
ip,0.0291513062991
ob,0.0291513062991
ud,0.0291513062991
sl,0.0288507773682
ue,0.0288507773682
ew,0.0285502484372
dr,0.0285502484372
fo,0.0282497195063
lt,0.0282497195063
ug,0.0279491905754
az,0.0279491905754
xe,0.0276486616445
ik,0.0276486616445
qu,0.0273481327136
ya,0.0270476037827
nn,0.0267470748517
ny,0.0267470748517
gy,0.0264465459208
iv,0.0264465459208
su,0.025845488059
rn,0.0255449591281
uc,0.0255449591281
ko,0.0252444301971
bs,0.0252444301971
nc,0.0252444301971
if,0.0249439012662
my,0.0246433723353
rk,0.0243428434044
pl,0.0243428434044
ex,0.0240423144735
yl,0.0234412566116
ui,0.0234412566116
ae,0.0234412566116
ld,0.0228401987498
ub,0.0228401987498
sw,0.0225396698189
ys,0.0225396698189
ws,0.022239140888
fr,0.0216380830261
eg,0.0216380830261
ja,0.0216380830261
af,0.0216380830261
ah,0.0216380830261
wo,0.0213375540952
hy,0.0213375540952
gh,0.0210370251643
ev,0.0210370251643
ci,0.0210370251643
vo,0.0207364962334
rl,0.0207364962334
sn,0.0204359673025
yo,0.0204359673025
io,0.0204359673025
ov,0.0204359673025
hs,0.0204359673025
eb,0.0201354383715
oy,0.0201354383715
ua,0.0201354383715
fu,0.0198349094406
by,0.0198349094406
oe,0.0198349094406
gg,0.0195343805097
wh,0.0195343805097
pp,0.0195343805097
nu,0.0195343805097
ft,0.0192338515788
sm,0.0186327937169
rg,0.018332264786
rm,0.018332264786
ph,0.0180317358551
of,0.0177312069242
ax,0.0177312069242
zo,0.0174306779933
mm,0.0174306779933
ef,0.0168296201314
jo,0.0168296201314
pt,0.0165290912005
uf,0.0159280333387
za,0.0156275044078
ek,0.0156275044078
wn,0.0156275044078
ib,0.0153269754768
uk,0.0153269754768
zi,0.0150264465459
ix,0.0150264465459
lk,0.0150264465459
iz,0.014725917615
dd,0.0144253886841
ct,0.0144253886841
bb,0.0144253886841
je,0.0141248597532
rb,0.0135238018913
ox,0.0135238018913
yr,0.0132232729604
ku,0.0132232729604
ji,0.0132232729604
yn,0.0129227440295
cy,0.0126222150986
lm,0.0123216861677
dg,0.0123216861677
eu,0.0120211572367
lp,0.0117206283058
xi,0.0117206283058
ju,0.0117206283058
wr,0.0117206283058
oz,0.0117206283058
eo,0.0114200993749
tc,0.011119570444
wl,0.0108190415131
tw,0.0105185125821
fy,0.0105185125821
ht,0.0105185125821
zy,0.00991745472031
zz,0.00991745472031
rp,0.00991745472031
rc,0.00991745472031
kn,0.00991745472031
yp,0.00961692578939
aa,0.00961692578939
oh,0.00931639685847
ym,0.00901586792755
cs,0.00901586792755
yt,0.00871533899663
yi,0.00841481006572
cc,0.00841481006572
rv,0.0081142811348
yu,0.00781375220388
vy,0.00721269434204
hr,0.00721269434204
kr,0.00691216541112
gn,0.00661163648021
lc,0.00661163648021
lv,0.00661163648021
uz,0.00661163648021
aj,0.00661163648021
lf,0.00631110754929
rf,0.00631110754929
ing,0.0568669043643
ers,0.0356546463871
ter,0.0294263663853
ted,0.0242812655143
ses,0.0213927878323
led,0.0189556347881
ate,0.0186848400054
ine,0.0185945750779
ked,0.0183237802952
res,0.0175113959471
ste,0.0172406011644
ier,0.0172406011644
est,0.0170600713093
der,0.0169698063817
per,0.0169698063817
ker,0.0168795414542
ies,0.015886627251
ler,0.015254772758
ped,0.015254772758
red,0.0147131831927
ent,0.0147131831927
ver,0.0146229182651
les,0.01444238841
she,0.0140813286997
man,0.0139910637722
che,0.0139910637722
lle,0.0139007988446
lin,0.0135397391344
ant,0.0134494742068
ned,0.0132689443517
ger,0.0131786794241
all,0.0128176197139
ser,0.0126370898587
sse,0.0126370898587
out,0.0126370898587
cke,0.0125468249312
ded,0.0125468249312
ner,0.0124565600036
ins,0.0122760301485
her,0.0120955002934
ged,0.0120955002934
tte,0.0120052353658
sed,0.0119149704382
ile,0.0119149704382
ang,0.0119149704382
ist,0.0114636458004
tes,0.0114636458004
are,0.0113733808729
ite,0.0111928510177
ran,0.0111928510177
nge,0.0111025860902
ble,0.010922056235
the,0.010922056235
men,0.010922056235
nne,0.010922056235
tin,0.010922056235
ear,0.0107415263799
ppe,0.0107415263799
ars,0.0107415263799
rin,0.0107415263799
ans,0.0106512614524
med,0.0105609965248
ens,0.0105609965248
one,0.0104707315972
ill,0.0104707315972
mer,0.0104707315972
car,0.0102902017421
ose,0.0101999368146
ons,0.0101999368146
ris,0.0101999368146
let,0.0100194069594
age,0.00992914203186
cha,0.00992914203186
els,0.00992914203186
ale,0.00992914203186
ast,0.0098388771043
sta,0.0098388771043
ish,0.0098388771043
pin,0.0098388771043
use,0.00956808232161
sto,0.00956808232161
als,0.00956808232161
chi,0.00947781739405
ous,0.00947781739405
ame,0.00938755246649
nes,0.00938755246649
ise,0.00938755246649
ves,0.00929728753893
lan,0.00929728753893
ors,0.00929728753893
rea,0.00929728753893
ave,0.00929728753893
hes,0.00920702261136
gle,0.00920702261136
ree,0.00920702261136
ick,0.00920702261136
rie,0.00920702261136
ges,0.0091167576838
ure,0.00902649275624
kin,0.00902649275624
gge,0.00902649275624
ten,0.00902649275624
ari,0.00902649275624
nde,0.00902649275624
ive,0.00893622782868
min,0.00893622782868
ard,0.00893622782868
ide,0.00884596290111
ton,0.00884596290111
ras,0.00884596290111
tal,0.00884596290111
bed,0.00875569797355
par,0.00875569797355
art,0.00875569797355
ack,0.00857516811843
str,0.00857516811843
and,0.00848490319087
ash,0.00848490319087
bar,0.00848490319087
dge,0.00848490319087
ole,0.0083946382633
tri,0.0083946382633
mes,0.0083946382633
des,0.00830437333574
end,0.00821410840818
tra,0.00812384348062
int,0.00812384348062
tro,0.00803357855305
sha,0.00803357855305
ove,0.00803357855305
ron,0.00803357855305
ane,0.00803357855305
arr,0.00803357855305
ake,0.00794331362549
tor,0.00794331362549
ets,0.00785304869793
ces,0.00785304869793
ase,0.00785304869793
win,0.00785304869793
ber,0.00785304869793
rat,0.00785304869793
att,0.00776278377037
ain,0.00776278377037
lie,0.00776278377037
dle,0.00776278377037
nte,0.0076725188428
mas,0.0076725188428
den,0.0076725188428
tic,0.0076725188428
our,0.0076725188428
cal,0.00758225391524
ute,0.00758225391524
ret,0.00758225391524
ass,0.00749198898768
ell,0.00749198898768
ric,0.00749198898768
eve,0.00740172406012
tan,0.00740172406012
oll,0.00731145913255
sti,0.00731145913255
ore,0.00731145913255
ros,0.00731145913255
dde,0.00722119420499
hed,0.00722119420499
eri,0.00722119420499
cho,0.00722119420499
ade,0.00722119420499
tar,0.00722119420499
nke,0.00713092927743
ali,0.00704066434987
las,0.00704066434987
zes,0.00704066434987
ail,0.00704066434987
can,0.00704066434987
sts,0.00704066434987
mar,0.00704066434987
oni,0.0069503994223
bbe,0.0069503994223
hal,0.00686013449474
lea,0.00686013449474
tle,0.00686013449474
ere,0.00686013449474
ple,0.00686013449474
nce,0.00686013449474
ung,0.00686013449474
eal,0.00676986956718
eas,0.00676986956718
und,0.00676986956718
mme,0.00676986956718
tie,0.00676986956718
ani,0.00676986956718
war,0.00667960463962
ein,0.00667960463962
ora,0.00667960463962
pen,0.00667960463962
con,0.00667960463962
ene,0.00667960463962
ind,0.00658933971205
lar,0.00658933971205
nic,0.00658933971205
ees,0.00658933971205
mis,0.00658933971205
app,0.00658933971205
sin,0.00658933971205
har,0.00649907478449
oli,0.00649907478449
ven,0.00649907478449
ong,0.00649907478449
sal,0.00649907478449
cks,0.00649907478449
bra,0.00649907478449
unt,0.00649907478449
oke,0.00649907478449
ala,0.00649907478449
ara,0.00649907478449
pro,0.00640880985693
cra,0.00640880985693
lat,0.00640880985693
nie,0.00640880985693
ote,0.00640880985693
lla,0.00640880985693
tch,0.00640880985693
