*,8
.trash,8
.life,3
e,9.5297029703
a,9.45177851118
s,8.48459845985
o,7.76494316098
i,5.79849651632
r,5.41345801247
l,5.12926292629
t,5.12467913458
n,4.41419141914
u,4.23083975064
d,3.79537953795
p,3.45617895123
m,3.29574624129
k,3.0069673634
h,2.85570223689
y,2.79611294463
g,2.77777777778
c,2.7136046938
b,2.6769343601
f,2.20938760543
w,2.16813348001
v,1.02218555189
z,0.737990465713
j,0.660066006601
x,0.38503850385
q,0.100843417675
es,0.167695143452
er,0.149062349736
ar,0.127424266709
re,0.126222150986
ed,0.124619330021
ra,0.109192178234
in,0.108190415131
an,0.10458406796
al,0.103582304857
le,0.10137842603
as,0.100977720789
la,0.0875540952076
te,0.0835470427953
ro,0.0823449270716
se,0.0817438692098
st,0.0813431639686
on,0.0799406956243
ts,0.0797403430037
or,0.0793396377625
en,0.0759336432121
ri,0.0757332905914
ne,0.0711251803174
lo,0.0685205962494
el,0.0681198910082
ma,0.0679195383876
ch,0.0677191857669
ta,0.0675188331463
de,0.0671181279051
is,0.0647138964578
ea,0.0637121333547
me,0.0633114281135
os,0.0631110754929
ur,0.0631110754929
oo,0.0629107228723
at,0.0621093123898
li,0.0611075492867
il,0.0609071966661
pe,0.0605064914249
ha,0.0603061388043
ee,0.0591040230806
ve,0.05890367046
co,0.0585029652188
us,0.0577015547363
ke,0.0562990863921
ol,0.0558983811508
am,0.0558983811508
un,0.055297323289
to,0.0546962654272
pa,0.0544959128065
ho,0.0544959128065
ks,0.0540952075653
it,0.052692739221
ca,0.0520916813592
ls,0.0510899182561
na,0.0504888603943
bo,0.0498878025325
he,0.0496874499118
sh,0.0494870972912
ou,0.0494870972912
ns,0.0492867446706
ai,0.0482849815676
be,0.0480846289469
ba,0.0478842763263
ic,0.0476839237057
et,0.0466821606027
ir,0.0466821606027
ng,0.0458807501202
rs,0.0456803974996
mo,0.0452796922584
ge,0.0446786343965
ot,0.0446786343965
ow,0.0444782817759
ga,0.0440775765347
ad,0.0440775765347
ds,0.0438772239141
th,0.0434765186729
sa,0.0432761660523
do,0.0426751081904
ie,0.0426751081904
po,0.0422744029492
id,0.0422744029492
nt,0.0422744029492
ul,0.041873697708
ps,0.0416733450874
ll,0.0414729924667
wa,0.0408719346049
mi,0.0406715819843
ac,0.0390687610194
ap,0.0386680557782
pi,0.0384677031576
um,0.0380669979163
ti,0.0374659400545
hi,0.0368648821927
ru,0.036664529572
so,0.0364641769514
go,0.0354624138484
ck,0.0352620612278
lu,0.0348613559865
we,0.0348613559865
ty,0.0346610033659
ly,0.0346610033659
au,0.0346610033659
ce,0.0342602981247
no,0.0340599455041
sp,0.0338595928835
im,0.0336592402629
di,0.0334588876423
ut,0.033058182401
om,0.0326574771598
ag,0.0326574771598
nd,0.0324571245392
tr,0.0312550088155
ni,0.0312550088155
op,0.0308543035743
ab,0.0306539509537
bu,0.0300528930918
em,0.0296521878506
bi,0.0296521878506
aw,0.0296521878506
ka,0.0292514826094
si,0.0290511299888
da,0.0288507773682
ak,0.0282497195063
nk,0.0282497195063
cr,0.0274483090239
ms,0.0270476037827
wi,0.026847251162
br,0.026847251162
od,0.026847251162
ay,0.026847251162
gs,0.0262461933002
ze,0.0262461933002
ky,0.0262461933002
rt,0.0256451354384
